Price,SPY_close,QQQ_close
2025-06-03,587.81982421875,524.183837890625
2025-06-04,587.6619262695312,525.6452026367188
2025-06-05,584.8219604492188,521.688720703125
2025-06-06,590.8274536132812,526.7883911132812
2025-06-09,591.3599243164062,527.5638427734375
2025-06-10,594.7128295898438,531.0531005859375
2025-06-11,593.0166625976562,529.263671875
2025-06-12,595.37353515625,530.5062255859375
2025-06-13,588.7171630859375,523.8458862304688
2025-06-16,594.318359375,531.132568359375
2025-06-17,589.2399291992188,525.953369140625
2025-06-18,589.1510620117188,525.8638916015625
2025-06-20,587.7673950195312,523.7167358398438
2025-06-23,593.5730590820312,529.1017456054688
2025-06-24,600.13037109375,537.1928100585938
2025-06-25,600.4666137695312,538.566162109375
2025-06-26,605.1646118164062,543.6018676757812
2025-06-27,608.1712036132812,545.4629516601562
2025-06-30,611.0790405273438,548.9959106445312
2025-07-01,610.88134765625,544.3681640625
2025-07-02,613.6505737304688,548.1599731445312
2025-07-03,618.4869995117188,553.553955078125
2025-07-07,613.8780517578125,549.3840942382812
2025-07-08,613.541748046875,549.6925659179688
2025-07-09,617.2210083007812,553.5838623046875
2025-07-10,618.9617919921875,552.7876586914062
2025-07-11,616.7858276367188,551.543701171875
2025-07-14,617.9627685546875,553.5440063476562
2025-07-15,615.3220825195312,554.051513671875
2025-07-16,617.3792114257812,554.6187744140625
2025-07-17,621.1573486328125,559.107177734375
2025-07-18,620.7025146484375,558.56982421875
2025-07-21,621.87939453125,561.4658203125
2025-07-22,621.9683837890625,558.5599365234375
2025-07-23,627.2597045898438,561.1076049804688
2025-07-24,627.4674682617188,562.3018798828125
2025-07-25,630.1181030273438,563.6553955078125
2025-07-28,629.9598388671875,565.4168701171875
2025-07-29,628.2982788085938,564.5410766601562
2025-07-30,627.5070190429688,565.2974243164062
2025-07-31,625.1531982421875,562.3018798828125
2025-08-01,614.9066162109375,551.2251586914062
2025-08-04,624.2530517578125,561.3961791992188
2025-08-05,621.0880737304688,557.5845336914062
2025-08-06,625.8455200195312,564.600830078125
2025-08-07,625.3212890625,566.5115356445312
2025-08-08,630.1972045898438,571.796142578125
2025-08-11,628.9509887695312,570.1041870117188
2025-08-12,635.6467895507812,577.269775390625
2025-08-13,637.8228149414062,577.558349609375
2025-08-14,637.882080078125,577.1105346679688
2025-08-15,636.3886108398438,574.57275390625
2025-08-18,636.2501831054688,574.3438110351562
2025-08-19,632.7984008789062,566.5514526367188
2025-08-20,631.1170043945312,563.1876220703125
2025-08-21,628.5850830078125,560.5801391601562
2025-08-22,638.2381591796875,569.2284545898438
2025-08-25,635.4292602539062,567.58642578125
2025-08-26,638.0897827148438,569.8653564453125
2025-08-27,639.5436401367188,570.7412109375
2025-08-28,641.8085327148438,574.31396484375
2025-08-29,637.9810180664062,567.666015625
2025-09-02,633.2533569335938,562.908935546875
2025-09-03,636.6853637695312,567.3375854492188
2025-09-04,642.0064086914062,572.4727783203125
2025-09-05,640.1470336914062,573.298828125
2025-09-08,641.7195434570312,576.095458984375
2025-09-09,643.203125,577.7275390625
2025-09-10,645.0625610351562,577.9166259765625
2025-09-11,650.423095703125,581.2803955078125
2025-09-12,650.20556640625,583.8480834960938
2025-09-15,653.6671142578125,588.843994140625
2025-09-16,652.7671508789062,588.3463134765625
2025-09-17,651.9561157226562,587.1720581054688
2025-09-18,655.0023803710938,592.466552734375
2025-09-19,658.2465209960938,596.4771118164062
2025-09-22,661.3607177734375,600.0083618164062
2025-09-23,657.7605590820312,596.02294921875
2025-09-24,655.6677856445312,593.9305419921875
2025-09-25,652.6429443359375,591.3699340820312
2025-09-26,656.3819580078125,593.801025390625
2025-09-29,658.2266845703125,596.5509643554688
2025-09-30,660.7061157226562,598.1849975585938
2025-10-01,662.9574584960938,601.0545043945312
2025-10-02,663.7210693359375,603.5255126953125
2025-10-03,663.7112426757812,600.9848022460938
2025-10-06,666.0914916992188,605.498291015625
2025-10-07,663.6219482421875,602.3099975585938
2025-10-08,667.5791625976562,609.2147216796875
2025-10-09,665.6452026367188,608.4774169921875
2025-10-10,647.6542358398438,587.3546142578125
2025-10-13,657.5919189453125,599.8190307617188
2025-10-14,656.78857421875,595.8236694335938
2025-10-15,659.7044067382812,600.0282592773438
2025-10-16,655.2117309570312,597.806396484375
2025-10-17,658.9308471679688,601.7320556640625
2025-10-20,665.7840576171875,609.3143310546875
2025-10-21,665.7741088867188,609.1549682617188
2025-10-22,662.3128051757812,603.286376953125
2025-10-23,666.2402954101562,608.35791015625
2025-10-24,671.6851806640625,614.8541259765625
2025-10-27,679.6094970703125,625.80419921875
2025-10-28,681.4144897460938,630.6165161132812
2025-10-29,681.7418823242188,633.4561767578125
2025-10-30,674.2440185546875,623.7715454101562
2025-10-31,676.4556274414062,626.780517578125
2025-11-03,677.7251586914062,629.7796020507812
2025-11-04,669.6917114257812,616.996337890625
2025-11-05,672.012451171875,621.0116577148438
2025-11-06,664.8021850585938,609.4439086914062
2025-11-07,665.4567260742188,607.5209350585938
2025-11-10,675.8407592773438,620.9617919921875
2025-11-11,677.3878784179688,619.307861328125
2025-11-12,677.7647705078125,618.8197021484375
2025-11-13,666.5180053710938,606.1858520507812
2025-11-14,666.4088745117188,606.64404296875
2025-11-17,660.2002563476562,601.4630126953125
2025-11-18,654.6561889648438,594.1397705078125
2025-11-19,657.185302734375,597.686767578125
2025-11-20,647.1683349609375,583.5385131835938
2025-11-21,653.6148681640625,587.9224853515625
2025-11-24,663.2351684570312,602.9575805664062
2025-11-25,669.4734497070312,606.6740112304688
2025-11-26,674.09521484375,612.034423828125
2025-11-28,677.7747192382812,616.996337890625
2025-12-01,674.6802978515625,614.923828125
2025-12-02,675.9300537109375,619.7362670898438
2025-12-03,678.2706298828125,621.2507934570312
2025-12-04,678.7665405273438,620.6729125976562
2025-12-05,680.0557861328125,623.20361328125
2025-12-08,678.0127563476562,622.0079956054688
2025-12-09,677.4276123046875,622.775146484375
2025-12-10,681.92041015625,625.3258666992188
2025-12-11,683.5072631835938,623.3032836914062
2025-12-12,676.1581420898438,611.3867797851562
2025-12-15,675.1365356445312,608.3179931640625
2025-12-16,673.2918701171875,609.5235595703125
2025-12-17,665.8832397460938,598.2247924804688
2025-12-18,670.9114990234375,606.8931884765625
2025-12-19,676.9923095703125,614.8043212890625
2025-12-22,681.2098388671875,617.7513427734375
2025-12-23,684.3233032226562,620.6444702148438
2025-12-24,686.7305297851562,622.460205078125
2025-12-26,686.660888671875,622.4203491210938
2025-12-29,684.2138671875,619.4074096679688
2025-12-30,683.3782958984375,617.9707641601562
2025-12-31,678.3152465820312,612.8628540039062
2026-01-02,679.55859375,611.6756591796875
2026-01-05,684.0845947265625,616.5341796875
2026-01-06,688.1529541015625,621.951416015625
2026-01-07,685.9347534179688,622.550048828125
2026-01-08,685.8651123046875,619.0083618164062
2026-01-09,690.4010009765625,625.173828125
2026-01-12,691.4852294921875,625.6925659179688
2026-01-13,690.1026000976562,624.7647705078125
2026-01-14,686.7105712890625,618.0905151367188
2026-01-15,688.5806884765625,620.3153076171875
2026-01-16,688.0037231445312,619.7965087890625
2026-01-20,673.9981689453125,606.6276245117188
2026-01-21,681.77685546875,614.8282470703125
2026-01-22,685.3379516601562,619.2976684570312
2026-01-23,685.5865478515625,621.2530517578125
2026-01-26,689.068115234375,623.9866333007812
2026-01-27,691.8134765625,629.6432495117188
2026-01-28,691.7438354492188,631.728271484375
2026-01-29,690.3711547851562,627.9472045898438
2026-01-30,688.3121337890625,620.405029296875
2026-02-02,691.73388671875,624.6650390625
2026-02-03,685.885009765625,615.0676879882812
2026-02-04,682.5626831054688,604.322998046875
2026-02-05,674.0379638671875,595.6235961914062
2026-02-06,686.96923828125,608.2138671875
2026-02-09,690.2816162109375,612.8728637695312
2026-02-10,688.4613037109375,610.029541015625
2026-02-11,688.3021850585938,611.6657104492188
2026-02-12,677.668701171875,599.22509765625
2026-02-13,678.1461181640625,600.5020141601562
2026-02-17,679.2402954101562,599.8834838867188
2026-02-18,682.662109375,604.3629760742188
2026-02-19,680.8616943359375,602.04833984375
2026-02-20,685.7855834960938,607.3757934570312
2026-02-23,678.7827758789062,599.9932250976562
2026-02-24,683.7164916992188,606.4380493164062
2026-02-25,689.4859008789062,615.227294921875
2026-02-26,685.6561889648438,607.8048095703125
2026-02-27,682.3637084960938,605.8594360351562
2026-03-02,682.7516479492188,606.6575317382812
2026-03-03,676.7337036132812,600.162841796875
2026-03-04,681.50830078125,609.3112182617188
2026-03-05,677.7084350585938,607.4755859375
2026-03-06,668.8256225585938,598.337158203125
2026-03-09,674.6845092773438,606.3283081054688
2026-03-10,673.6002807617188,606.3383178710938
2026-03-11,672.7548217773438,606.2584228515625
2026-03-12,662.5390625,595.85302734375
2026-03-13,658.7890014648438,592.3213500976562
2026-03-16,665.493408203125,598.9656982421875
2026-03-17,667.2440185546875,601.8887939453125
2026-03-18,657.9335327148438,593.4986572265625
2026-03-19,656.3121337890625,591.623046875
2026-03-20,646.9034423828125,580.6888427734375
2026-03-23,653.6959228515625,587.3545532226562
2026-03-24,651.5015869140625,583.3389282226562
2026-03-25,655.1322021484375,587.1747436523438
2026-03-26,643.432373046875,573.1600952148438
2026-03-27,632.4606323242188,561.9624633789062
2026-03-30,630.3460693359375,557.6671752929688
2026-03-31,648.6688842773438,576.54638671875
2026-04-01,653.5562744140625,583.6685791015625
2026-04-02,654.144775390625,584.3378295898438
2026-04-06,657.23681640625,587.85400390625
2026-04-07,657.5260009765625,587.9439086914062
2026-04-08,674.27294921875,605.4246826171875
2026-04-09,678.162841796875,609.5202026367188
2026-04-10,677.7140502929688,610.3992309570312
2026-04-13,684.3369750976562,616.7122802734375
2026-04-14,692.675537109375,627.909912109375
2026-04-15,698.1414184570312,636.7003173828125
2026-04-16,699.8569946289062,639.7669067382812
2026-04-17,708.3152465820312,648.1376953125
2026-04-20,706.8988037109375,646.0799560546875
2026-04-21,702.2708129882812,643.6226806640625
2026-04-22,709.3825073242188,654.390869140625
2026-04-23,706.6295776367188,650.7048950195312
2026-04-24,712.10546875,663.1512451171875
2026-04-27,713.332275390625,663.5008544921875
2026-04-28,709.8612060546875,656.8281860351562
2026-04-29,709.7515258789062,660.84375
2026-04-30,716.8132934570312,667.0069580078125
2026-05-01,718.7982177734375,673.4099731445312
2026-05-04,716.1649780273438,672.141357421875
2026-05-05,721.9102172851562,680.8617553710938
2026-05-06,731.9443359375,695.0062255859375
2026-05-07,729.7001342773438,694.1771240234375
2026-05-08,735.724609375,710.44921875
2026-05-11,737.4002685546875,712.5069580078125
2026-05-12,736.2831420898438,706.463623046875
2026-05-13,740.4025268554688,713.9254760742188
2026-05-14,746.2474975585938,718.9998168945312
2026-05-15,737.2706298828125,708.1517944335938
2026-05-18,736.751953125,705.1051025390625
2026-05-19,731.8446044921875,700.7599487304688
2026-05-20,739.3452758789062,712.3671875
2026-05-21,740.8114624023438,713.7256469726562
2026-05-22,743.7239990234375,716.7523193359375
2026-05-26,748.6613159179688,729.4783935546875
2026-05-27,748.5316162109375,728.6492919921875
2026-05-28,752.6609497070312,734.79248046875
2026-05-29,754.5361328125,737.49951171875
2026-06-01,756.5908203125,741.9246826171875
2026-06-02,757.6182250976562,745.3408813476562
2026-06-03,752.3018798828125,743.39306640625
2026-06-04,755.1445922851562,739.7969970703125
2026-06-05,735.65478515625,704.2860107421875
2026-06-08,737.3204345703125,715.283935546875
2026-06-09,735.1560668945312,707.052978515625
2026-06-10,723.56591796875,692.9285278320312
2026-06-11,735.8642578125,716.332763671875
2026-06-12,739.843994140625,720.5481567382812
2026-06-15,752.890380859375,743.1832885742188
2026-06-16,748.4019775390625,729.0587768554688
2026-06-17,739.0560302734375,721.7168579101562
2026-06-18,746.739990234375,739.8070068359375
2026-06-22,744.3900146484375,737.9500122070312
2026-06-23,733.5800170898438,713.6500244140625
2026-06-24,733.239990234375,710.6199951171875
2026-06-25,734.2999877929688,716.3800048828125
2026-06-26,728.989990234375,706.52001953125
2026-06-29,741.0,724.0800170898438
2026-06-30,746.77001953125,736.4000244140625
2026-07-01,745.760009765625,725.1699829101562
2026-07-02,744.780029296875,712.5999755859375
2026-07-06,751.280029296875,722.8200073242188
2026-07-07,747.7100219726562,709.4299926757812
2026-07-08,745.4000244140625,711.4400024414062
2026-07-09,751.7100219726562,723.280029296875
2026-07-10,754.9500122070312,725.510009765625
2026-07-13,749.1699829101562,711.739990234375
2026-07-14,751.8300170898438,719.6900024414062
2026-07-15,754.8099975585938,717.739990234375
2026-07-16,750.719970703125,705.9400024414062
2026-07-17,743.2899780273438,695.3300170898438
2026-07-20,742.0900268554688,696.0599975585938
2026-07-21,748.280029296875,708.969970703125
2026-07-22,747.4099731445312,705.3499755859375
2026-07-23,738.1799926757812,691.9600219726562
2026-07-24,738.9299926757812,684.22998046875
2026-07-27,739.0900268554688,682.1199951171875
2026-07-28,740.8599853515625,675.489990234375
2026-07-29,729.4600219726562,661.72998046875
2026-07-30,741.6900024414062,683.5499877929688
2026-07-31,747.030029296875,687.989990234375
2026-08-03,757.6699829101562,700.0700073242188
